seriesId,matchId,playerId,playerLongName,playerBattingStyles,playerRoleType,battedType,runs,balls,minutes,fours,sixes,strikerate,isOut,fowOrder,fowWicketNum,fowRuns,fowOvers,fowOverNumber,dismissalType.1,bowlerId,bowlerLongName,bowlingStyles
1410370,1410422,81537,Zak Chappell,rhb,P,yes,6.0,3.0,5.0,1.0,0.0,200.0,True,6.0,7.0,128.0,19.2,20.0,4.0,63314.0,Richard Gleeson,rfm
1410370,1410422,106160,Mitchell Wagstaff,lhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410422,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,64858,Daryn Dupavillon,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,65368,Alex Davies,rhb,CWK,yes,16.0,11.0,19.0,1.0,1.0,145.45,True,1.0,2.0,35.0,3.5,4.0,1.0,83427.0,Pat Brown,rfm
1410370,1410422,97334,Rob Yates,lhb,P,yes,0.0,2.0,4.0,0.0,0.0,0.0,True,0.0,1.0,1.0,0.4,1.0,2.0,64858.0,Daryn Dupavillon,rf
1410370,1410422,104560,Dan Mousley,lhb,P,yes,66.0,53.0,68.0,7.0,1.0,124.52,False,,,,,,12.0,,,
1410370,1410422,67482,Sam Hain,rhb,P,yes,43.0,42.0,47.0,1.0,0.0,102.38,True,2.0,3.0,128.0,17.2,18.0,2.0,83427.0,Pat Brown,rfm
1410370,1410422,102596,Chris Benjamin,rhb,P,yes,2.0,5.0,6.0,0.0,0.0,40.0,False,,,,,,12.0,,,
1410370,1410422,105968,Jacob Bethell,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,49496,Chris Woakes,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,71379,George Garton,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,62682,Jake Lintott,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,53296,Danny Briggs,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410422,63314,Richard Gleeson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,56774,Luis Reece,lhb,P,yes,6.0,3.0,3.0,1.0,0.0,200.0,True,0.0,1.0,6.0,0.3,1.0,2.0,78399.0,Callum Parkinson,sla
1410370,1410488,67659,Aneurin Donald,rhb,P,yes,11.0,5.0,12.0,1.0,1.0,220.0,True,1.0,2.0,35.0,2.5,3.0,1.0,78399.0,Callum Parkinson,sla
1410370,1410488,57512,David Lloyd,rhb,P,yes,20.0,16.0,20.0,2.0,1.0,125.0,True,2.0,3.0,58.0,4.6,5.0,1.0,65413.0,Paul Coughlin,rm
1410370,1410488,47730,Wayne Madsen,rhb,P,yes,22.0,15.0,17.0,2.0,1.0,146.66,True,3.0,4.0,65.0,6.4,7.0,1.0,76795.0,Nathan Sowter,lb
1410370,1410488,89129,Brooke Guest,rhb,WK,yes,11.0,12.0,20.0,1.0,0.0,91.66,True,4.0,5.0,84.0,9.4,10.0,1.0,65413.0,Paul Coughlin,rm
1410370,1410488,34736,Samit Patel,rhb,C,yes,20.0,18.0,26.0,1.0,1.0,111.11,True,5.0,6.0,108.0,12.6,13.0,3.0,76795.0,Nathan Sowter,lb
1410370,1410488,51416,Ross Whiteley,lhb,P,yes,13.0,13.0,16.0,1.0,0.0,100.0,True,6.0,7.0,110.0,13.4,14.0,1.0,62510.0,Ben Raine,rmf
1410370,1410488,71425,Alex Thomson,rhb,P,yes,22.0,24.0,26.0,1.0,1.0,91.66,False,,,,,,12.0,,,
1410370,1410488,51498,Mohammad Amir,lhb,P,yes,13.0,11.0,13.0,0.0,1.0,118.18,True,7.0,8.0,142.0,17.5,18.0,2.0,62510.0,Ben Raine,rmf
1410370,1410488,64858,Daryn Dupavillon,rhb,P,yes,5.0,6.0,10.0,0.0,0.0,83.33,False,,,,,,12.0,,,
1410370,1410488,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,63097,Graham Clark,rhb,P,yes,13.0,13.0,19.0,2.0,0.0,100.0,True,0.0,1.0,36.0,4.5,5.0,1.0,83427.0,Pat Brown,rfm
1410370,1410488,62559,Alex Lees,lhb,C,yes,72.0,60.0,72.0,9.0,0.0,120.0,False,,,,,,12.0,,,
1410370,1410488,64531,David Bedingham,rhb,P,yes,15.0,10.0,17.0,1.0,1.0,150.0,True,1.0,2.0,71.0,8.5,9.0,1.0,71425.0,Alex Thomson,ob
1410370,1410488,58464,Colin Ackermann,rhb,P,yes,54.0,30.0,37.0,5.0,3.0,180.0,False,,,,,,12.0,,,
1410370,1410488,83633,Ollie Robinson,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,64758,Ashton Turner,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,62510,Ben Raine,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,65413,Paul Coughlin,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,93003,Matthew Potts,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,76795,Nathan Sowter,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410488,78399,Callum Parkinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,81293,Rishi Patel,rhb,P,yes,13.0,9.0,10.0,2.0,0.0,144.44,True,1.0,2.0,23.0,2.2,3.0,1.0,83427.0,Pat Brown,rfm
1410370,1410384,93123,Sol Budinger,lhb,P,yes,0.0,1.0,3.0,0.0,0.0,0.0,True,0.0,1.0,2.0,0.3,1.0,1.0,81537.0,Zak Chappell,rfm
1410370,1410384,55321,Peter Handscomb,rhb,C,yes,75.0,51.0,71.0,9.0,1.0,147.05,False,,,,,,12.0,,,
1410370,1410384,81715,Louis Kimber,rhb,P,yes,21.0,13.0,12.0,3.0,1.0,161.53,True,2.0,3.0,56.0,5.4,6.0,1.0,81537.0,Zak Chappell,rfm
1410370,1410384,74351,Wiaan Mulder,rhb,P,yes,17.0,12.0,11.0,1.0,1.0,141.66,True,3.0,4.0,79.0,8.6,9.0,1.0,83427.0,Pat Brown,rfm
1410370,1410384,60346,Ben Cox,rhb,WK,yes,10.0,10.0,11.0,1.0,0.0,100.0,True,4.0,5.0,97.0,12.1,13.0,1.0,34736.0,Samit Patel,sla
1410370,1410384,97048,Ben Mike,rhb,P,yes,0.0,2.0,2.0,0.0,0.0,0.0,True,5.0,6.0,97.0,12.3,13.0,1.0,34736.0,Samit Patel,sla
1410370,1410384,109430,Rehan Ahmed,rhb,P,yes,36.0,22.0,28.0,1.0,3.0,163.63,False,,,,,,12.0,,,
1410370,1410384,55324,Ian Holland,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,97874,Scott Currie,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,56774,Luis Reece,lhb,P,yes,2.0,8.0,10.0,0.0,0.0,25.0,True,0.0,1.0,8.0,2.1,3.0,5.0,81715.0,Louis Kimber,[]
1410370,1410384,93851,Harry Came,rhb,P,yes,10.0,11.0,19.0,1.0,0.0,90.9,True,2.0,3.0,31.0,4.4,5.0,1.0,55324.0,Ian Holland,rm
1410370,1410384,57512,David Lloyd,rhb,P,yes,11.0,6.0,5.0,1.0,1.0,183.33,True,1.0,2.0,21.0,3.2,4.0,2.0,97048.0,Ben Mike,rmf
1410370,1410384,47730,Wayne Madsen,rhb,P,yes,43.0,35.0,53.0,5.0,0.0,122.85,True,4.0,5.0,149.0,16.3,17.0,1.0,97048.0,Ben Mike,rmf
1410370,1410384,34736,Samit Patel,rhb,C,yes,64.0,32.0,38.0,4.0,5.0,200.0,True,3.0,4.0,133.0,14.2,15.0,1.0,109430.0,Rehan Ahmed,lbg
1410370,1410384,51416,Ross Whiteley,lhb,P,yes,9.0,11.0,17.0,0.0,1.0,81.81,True,5.0,6.0,156.0,17.4,18.0,1.0,97874.0,Scott Currie,rmf
1410370,1410384,89129,Brooke Guest,rhb,WK,yes,20.0,10.0,17.0,0.0,2.0,200.0,False,,,,,,12.0,,,
1410370,1410384,81537,Zak Chappell,rhb,P,yes,2.0,4.0,10.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410384,106160,Mitchell Wagstaff,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410384,81257,Blair Tickner,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,73713,Ricardo Vasconcelos,lhb,P,yes,3.0,12.0,16.0,0.0,0.0,25.0,True,0.0,1.0,25.0,3.4,4.0,2.0,64858.0,Daryn Dupavillon,rf
1410370,1410412,69418,Matthew Breetzke,rhb,P,yes,94.0,54.0,72.0,11.0,3.0,174.07,True,3.0,4.0,176.0,17.3,18.0,2.0,64858.0,Daryn Dupavillon,rf
1410370,1410412,53121,David Willey,lhb,C,yes,10.0,9.0,15.0,0.0,1.0,111.11,True,1.0,2.0,47.0,5.5,6.0,1.0,64858.0,Daryn Dupavillon,rf
1410370,1410412,44691,Ravi Bopara,rhb,P,yes,26.0,20.0,21.0,3.0,0.0,130.0,True,2.0,3.0,95.0,11.4,12.0,1.0,106160.0,Mitchell Wagstaff,lb
1410370,1410412,52319,Sikandar Raza,rhb,P,yes,34.0,16.0,27.0,3.0,2.0,212.5,True,4.0,5.0,182.0,18.1,19.0,1.0,83427.0,Pat Brown,rfm
1410370,1410412,72119,Saif Zaib,lhb,P,yes,8.0,4.0,12.0,1.0,0.0,200.0,False,,,,,,12.0,,,
1410370,1410412,65655,Lewis McManus,rhb,WK,yes,3.0,5.0,6.0,0.0,0.0,60.0,True,5.0,6.0,191.0,19.2,20.0,2.0,81537.0,Zak Chappell,rfm
1410370,1410412,81319,George Bartlett,rhb,P,yes,0.0,2.0,3.0,0.0,0.0,0.0,True,6.0,7.0,193.0,19.5,20.0,2.0,81537.0,Zak Chappell,rfm
1410370,1410412,52179,Ben Sanderson,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,7.0,8.0,193.0,19.6,20.0,4.0,81537.0,Zak Chappell,rfm
1410370,1410412,102561,Freddie Heldreich,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,112125,Raphael Weatherall,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,57512,David Lloyd,rhb,P,yes,33.0,29.0,47.0,2.0,0.0,113.79,False,,,,,,12.0,,,
1410370,1410412,67659,Aneurin Donald,rhb,P,yes,68.0,26.0,31.0,3.0,8.0,261.53,True,0.0,1.0,94.0,6.6,7.0,1.0,102561.0,Freddie Heldreich,lws
1410370,1410412,47730,Wayne Madsen,rhb,P,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,1.0,2.0,95.0,7.2,8.0,1.0,44691.0,Ravi Bopara,rm
1410370,1410412,34736,Samit Patel,rhb,C,yes,9.0,5.0,8.0,0.0,1.0,180.0,True,2.0,3.0,108.0,8.5,9.0,1.0,102561.0,Freddie Heldreich,lws
1410370,1410412,67188,Cam Fletcher,rhb,P,yes,8.0,6.0,9.0,0.0,1.0,133.33,False,,,,,,12.0,,,
1410370,1410412,51416,Ross Whiteley,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,89129,Brooke Guest,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,106160,Mitchell Wagstaff,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,81537,Zak Chappell,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410412,64858,Daryn Dupavillon,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410393,57512,David Lloyd,rhb,P,yes,22.0,18.0,24.0,1.0,2.0,122.22,True,1.0,2.0,44.0,5.2,6.0,1.0,62459.0,Olly Stone,rf
1410370,1410393,67659,Aneurin Donald,rhb,P,yes,0.0,1.0,4.0,0.0,0.0,0.0,True,0.0,1.0,3.0,0.4,1.0,1.0,101396.0,Ben Lister,lfm
1410370,1410393,67188,Cam Fletcher,rhb,P,yes,19.0,14.0,24.0,4.0,0.0,135.71,True,2.0,3.0,45.0,5.5,6.0,1.0,62459.0,Olly Stone,rf
1410370,1410393,47730,Wayne Madsen,rhb,P,yes,53.0,32.0,39.0,4.0,2.0,165.62,True,4.0,5.0,140.0,16.2,17.0,1.0,94019.0,Lyndon James,rmf
1410370,1410393,34736,Samit Patel,rhb,C,yes,16.0,12.0,16.0,1.0,1.0,133.33,True,3.0,4.0,73.0,9.3,10.0,1.0,81473.0,Calvin Harrison,lbg
1410370,1410393,89129,Brooke Guest,rhb,WK,yes,32.0,27.0,38.0,3.0,0.0,118.51,False,,,,,,12.0,,,
1410370,1410393,51416,Ross Whiteley,lhb,P,yes,46.0,16.0,17.0,3.0,5.0,287.5,True,5.0,6.0,198.0,19.6,20.0,1.0,62459.0,Olly Stone,rf
1410370,1410393,106160,Mitchell Wagstaff,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410393,81537,Zak Chappell,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410393,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410393,64858,Daryn Dupavillon,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410393,67897,Joe Clarke,rhb,C,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,0.0,1.0,0.0,0.1,1.0,1.0,64858.0,Daryn Dupavillon,rf
1410370,1410393,49532,Alex Hales,rhb,P,yes,15.0,12.0,18.0,3.0,0.0,125.0,True,1.0,2.0,25.0,3.4,4.0,1.0,64858.0,Daryn Dupavillon,rf
1410370,1410393,67178,Will Young,rhb,P,yes,9.0,11.0,22.0,1.0,0.0,81.81,True,2.0,3.0,32.0,4.5,5.0,1.0,83427.0,Pat Brown,rfm
1410370,1410393,99189,Jack Haynes,rhb,P,yes,6.0,7.0,8.0,1.0,0.0,85.71,True,3.0,4.0,36.0,5.2,6.0,2.0,64858.0,Daryn Dupavillon,rf
1410370,1410393,69781,Matthew Montgomery,rhb,P,yes,17.0,15.0,27.0,1.0,0.0,113.33,True,5.0,6.0,79.0,11.5,12.0,1.0,51416.0,Ross Whiteley,lm
1410370,1410393,78287,Tom Moores,lhb,WK,yes,17.0,14.0,14.0,1.0,1.0,121.42,True,4.0,5.0,62.0,9.1,10.0,3.0,51416.0,Ross Whiteley,lm
1410370,1410393,94019,Lyndon James,rhb,P,yes,14.0,15.0,17.0,1.0,0.0,93.33,True,6.0,7.0,88.0,14.1,15.0,1.0,34736.0,Samit Patel,sla
1410370,1410393,81473,Calvin Harrison,rhb,P,yes,10.0,15.0,17.0,0.0,0.0,66.66,False,,,,,,12.0,,,
1410370,1410393,62459,Olly Stone,rhb,P,yes,4.0,4.0,4.0,0.0,0.0,100.0,True,7.0,8.0,95.0,15.2,16.0,1.0,51416.0,Ross Whiteley,lm
1410370,1410393,97182,Dillon Pennington,rhb,P,yes,5.0,4.0,4.0,0.0,0.0,125.0,True,8.0,9.0,102.0,16.2,17.0,1.0,83427.0,Pat Brown,rfm
1410370,1410393,101396,Ben Lister,rhb,P,yes,0.0,2.0,3.0,0.0,0.0,0.0,True,9.0,10.0,102.0,16.4,17.0,1.0,83427.0,Pat Brown,rfm
1410370,1410452,49573,Adam Lyth,lhb,P,yes,4.0,7.0,10.0,1.0,0.0,57.14,True,1.0,2.0,10.0,1.5,2.0,1.0,71425.0,Alex Thomson,ob
1410370,1410452,49309,Dawid Malan,lhb,P,yes,0.0,1.0,7.0,0.0,0.0,0.0,True,0.0,1.0,5.0,1.1,2.0,1.0,71425.0,Alex Thomson,ob
1410370,1410452,102419,James Wharton,rhb,P,yes,5.0,5.0,6.0,1.0,0.0,100.0,True,3.0,4.0,10.0,2.2,3.0,3.0,51498.0,Mohammad Amir,lfm
1410370,1410452,49236,Shan Masood,lhb,C,yes,0.0,1.0,2.0,0.0,0.0,0.0,True,2.0,3.0,10.0,1.6,2.0,5.0,71425.0,Alex Thomson,ob
1410370,1410452,100447,George Hill,rhb,P,yes,4.0,9.0,14.0,0.0,0.0,44.44,True,4.0,5.0,21.0,5.1,6.0,1.0,34736.0,Samit Patel,sla
1410370,1410452,74477,Donovan Ferreira,rhb,WK,yes,44.0,32.0,38.0,6.0,1.0,137.5,True,5.0,6.0,79.0,13.1,14.0,1.0,56774.0,Luis Reece,lm
1410370,1410452,102629,Matthew Revis,rhb,P,yes,30.0,33.0,37.0,3.0,1.0,90.9,True,6.0,7.0,105.0,16.5,17.0,1.0,51498.0,Mohammad Amir,lfm
1410370,1410452,77267,Jordan Thompson,lhb,P,yes,23.0,19.0,24.0,0.0,2.0,121.05,True,8.0,9.0,127.0,19.2,20.0,1.0,83427.0,Pat Brown,rfm
1410370,1410452,71499,Dom Bess,rhb,P,yes,7.0,5.0,5.0,0.0,1.0,140.0,True,7.0,8.0,112.0,17.4,18.0,1.0,81537.0,Zak Chappell,rfm
1410370,1410452,88645,Dan Moriarty,lhb,P,yes,8.0,6.0,10.0,1.0,0.0,133.33,False,,,,,,12.0,,,
1410370,1410452,109997,Benjamin Cliff,rhb,P,yes,2.0,2.0,3.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410452,67659,Aneurin Donald,rhb,P,yes,22.0,13.0,13.0,4.0,0.0,169.23,True,0.0,1.0,34.0,2.5,3.0,1.0,102629.0,Matthew Revis,rmf
1410370,1410452,56774,Luis Reece,lhb,P,yes,23.0,10.0,18.0,2.0,2.0,230.0,True,1.0,2.0,50.0,3.6,4.0,1.0,109997.0,Benjamin Cliff,rm
1410370,1410452,57512,David Lloyd,rhb,P,yes,50.0,32.0,39.0,6.0,2.0,156.25,True,2.0,3.0,126.0,13.6,14.0,2.0,77267.0,Jordan Thompson,rmf
1410370,1410452,47730,Wayne Madsen,rhb,P,yes,30.0,33.0,37.0,2.0,0.0,90.9,False,,,,,,12.0,,,
1410370,1410452,34736,Samit Patel,rhb,C,yes,1.0,2.0,5.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410452,89129,Brooke Guest,rhb,WK,DNB,,,,,,,False,,,,,,,,,
1410370,1410452,51416,Ross Whiteley,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410452,71425,Alex Thomson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410452,81537,Zak Chappell,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410452,51498,Mohammad Amir,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410452,83427,Pat Brown,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410376,63097,Graham Clark,rhb,P,yes,14.0,6.0,10.0,2.0,0.0,233.33,True,0.0,1.0,30.0,2.4,3.0,1.0,104560.0,Dan Mousley,ob
1410370,1410376,62559,Alex Lees,lhb,C,yes,14.0,12.0,13.0,2.0,0.0,116.66,True,1.0,2.0,30.0,3.2,4.0,5.0,53296.0,Danny Briggs,sla
1410370,1410376,83633,Ollie Robinson,rhb,WK,yes,6.0,10.0,14.0,1.0,0.0,60.0,True,3.0,4.0,38.0,6.2,7.0,1.0,72719.0,Hasan Ali,rmf
1410370,1410376,58464,Colin Ackermann,rhb,P,yes,1.0,7.0,5.0,0.0,0.0,14.28,True,2.0,3.0,33.0,4.6,5.0,1.0,72719.0,Hasan Ali,rmf
1410370,1410376,62510,Ben Raine,lhb,P,yes,4.0,10.0,12.0,0.0,0.0,40.0,True,4.0,5.0,44.0,7.5,8.0,1.0,71379.0,George Garton,lf
1410370,1410376,64758,Ashton Turner,rhb,P,yes,17.0,13.0,18.0,2.0,0.0,130.76,True,5.0,6.0,65.0,11.3,12.0,2.0,53296.0,Danny Briggs,sla
1410370,1410376,97047,Michael Jones,rhb,P,yes,29.0,29.0,32.0,1.0,1.0,100.0,True,7.0,8.0,99.0,17.2,18.0,1.0,63314.0,Richard Gleeson,rfm
1410370,1410376,72565,Ben Dwarshuis,lhb,P,yes,2.0,4.0,3.0,0.0,0.0,50.0,True,6.0,7.0,68.0,12.2,13.0,2.0,62682.0,Jake Lintott,lws
1410370,1410376,93003,Matthew Potts,rhb,P,yes,7.0,15.0,22.0,0.0,0.0,46.66,True,9.0,10.0,101.0,18.1,19.0,2.0,72719.0,Hasan Ali,rmf
1410370,1410376,76795,Nathan Sowter,rhb,P,yes,0.0,1.0,1.0,0.0,0.0,0.0,True,8.0,9.0,99.0,17.3,18.0,1.0,63314.0,Richard Gleeson,rfm
1410370,1410376,78399,Callum Parkinson,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,False,,,,,,12.0,,,
1410370,1410376,97334,Rob Yates,lhb,P,yes,29.0,23.0,16.0,5.0,0.0,126.08,True,0.0,1.0,40.0,4.6,5.0,2.0,78399.0,Callum Parkinson,sla
1410370,1410376,65368,Alex Davies,rhb,CWK,yes,13.0,11.0,23.0,0.0,1.0,118.18,True,1.0,2.0,46.0,6.3,7.0,4.0,62510.0,Ben Raine,rmf
1410370,1410376,104560,Dan Mousley,lhb,P,yes,8.0,12.0,18.0,0.0,0.0,66.66,True,2.0,3.0,58.0,8.6,9.0,3.0,62510.0,Ben Raine,rmf
1410370,1410376,67482,Sam Hain,rhb,P,yes,27.0,30.0,44.0,2.0,0.0,90.0,False,,,,,,12.0,,,
1410370,1410376,105968,Jacob Bethell,lhb,P,yes,18.0,21.0,32.0,2.0,0.0,85.71,True,3.0,4.0,101.0,15.6,16.0,1.0,93003.0,Matthew Potts,rfm
1410370,1410376,102596,Chris Benjamin,rhb,P,yes,0.0,0.0,1.0,0.0,0.0,0.0,False,,,,,,12.0,,,
1410370,1410376,71379,George Garton,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410376,62682,Jake Lintott,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410376,72719,Hasan Ali,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410376,53296,Danny Briggs,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410376,63314,Richard Gleeson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,63097,Graham Clark,rhb,P,yes,87.0,57.0,77.0,8.0,4.0,152.63,True,1.0,2.0,190.0,18.2,19.0,1.0,71381.0,Saqib Mahmood,rfm
1410370,1410423,62559,Alex Lees,lhb,C,yes,30.0,21.0,31.0,3.0,1.0,142.85,True,0.0,1.0,81.0,7.4,8.0,1.0,102371.0,George Balderson,rm
1410370,1410423,64531,David Bedingham,rhb,P,yes,78.0,42.0,54.0,7.0,4.0,185.71,True,2.0,3.0,214.0,19.5,20.0,1.0,91915.0,Jack Blatherwick,rfm
1410370,1410423,64758,Ashton Turner,rhb,P,yes,2.0,2.0,8.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410423,83633,Ollie Robinson,rhb,WK,yes,4.0,1.0,1.0,1.0,0.0,400.0,False,,,,,,12.0,,,
1410370,1410423,110288,Ben McKinney,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,62510,Ben Raine,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,65413,Paul Coughlin,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,93003,Matthew Potts,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,78399,Callum Parkinson,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,76795,Nathan Sowter,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410423,56908,Luke Wells,lhb,P,yes,9.0,7.0,10.0,0.0,1.0,128.57,True,1.0,2.0,28.0,2.3,3.0,1.0,64758.0,Ashton Turner,ob
1410370,1410423,76791,Josh Bohannon,rhb,P,yes,4.0,3.0,2.0,1.0,0.0,133.33,True,0.0,1.0,5.0,0.4,1.0,2.0,78399.0,Callum Parkinson,sla
1410370,1410423,61849,Keaton Jennings,lhb,C,yes,26.0,19.0,37.0,3.0,0.0,136.84,True,3.0,4.0,90.0,9.1,10.0,1.0,76795.0,Nathan Sowter,lb
1410370,1410423,109597,Matthew Hurst,rhb,WK,yes,32.0,17.0,18.0,4.0,1.0,188.23,True,2.0,3.0,74.0,6.4,7.0,1.0,65413.0,Paul Coughlin,rm
1410370,1410423,74833,Tom Bruce,rhb,P,yes,18.0,17.0,16.0,3.0,0.0,105.88,True,4.0,5.0,98.0,10.4,11.0,2.0,78399.0,Callum Parkinson,sla
1410370,1410423,46075,Steven Croft,rhb,P,yes,9.0,8.0,12.0,1.0,0.0,112.5,True,5.0,6.0,115.0,12.1,13.0,1.0,78399.0,Callum Parkinson,sla
1410370,1410423,78281,Chris Green,rhb,P,yes,38.0,18.0,33.0,4.0,2.0,211.11,True,6.0,7.0,177.0,17.3,18.0,1.0,62510.0,Ben Raine,rmf
1410370,1410423,102371,George Balderson,lhb,P,yes,37.0,23.0,42.0,4.0,0.0,160.86,False,,,,,,12.0,,,
1410370,1410423,91915,Jack Blatherwick,rhb,P,yes,17.0,8.0,13.0,0.0,2.0,212.5,True,7.0,8.0,210.0,19.3,20.0,2.0,65413.0,Paul Coughlin,rm
1410370,1410423,68020,Luke Wood,lhb,P,yes,1.0,1.0,3.0,0.0,0.0,100.0,False,,,,,,12.0,,,
1410370,1410423,71381,Saqib Mahmood,rhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410409,81293,Rishi Patel,rhb,P,yes,48.0,44.0,45.0,6.0,1.0,109.09,True,2.0,3.0,90.0,12.2,13.0,2.0,76795.0,Nathan Sowter,lb
1410370,1410409,93123,Sol Budinger,lhb,P,yes,0.0,1.0,4.0,0.0,0.0,0.0,True,0.0,1.0,10.0,0.5,1.0,1.0,78399.0,Callum Parkinson,sla
1410370,1410409,109430,Rehan Ahmed,rhb,P,yes,20.0,16.0,26.0,3.0,0.0,125.0,True,1.0,2.0,53.0,6.6,7.0,4.0,93003.0,Matthew Potts,rfm
1410370,1410409,55321,Peter Handscomb,rhb,C,yes,26.0,28.0,35.0,1.0,0.0,92.85,True,5.0,6.0,118.0,17.1,18.0,2.0,62510.0,Ben Raine,rmf
1410370,1410409,74351,Wiaan Mulder,rhb,P,yes,2.0,4.0,5.0,0.0,0.0,50.0,True,3.0,4.0,95.0,13.5,14.0,3.0,62510.0,Ben Raine,rmf
1410370,1410409,81715,Louis Kimber,rhb,P,yes,10.0,10.0,12.0,0.0,1.0,100.0,True,4.0,5.0,118.0,16.6,17.0,1.0,93003.0,Matthew Potts,rfm
1410370,1410409,97048,Ben Mike,rhb,P,yes,11.0,8.0,15.0,0.0,1.0,137.5,False,,,,,,12.0,,,
1410370,1410409,60346,Ben Cox,rhb,WK,yes,6.0,4.0,6.0,1.0,0.0,150.0,True,6.0,7.0,126.0,18.1,19.0,2.0,93003.0,Matthew Potts,rfm
1410370,1410409,97199,Lewis Goldsworthy,rhb,P,yes,1.0,2.0,3.0,0.0,0.0,50.0,True,7.0,8.0,128.0,18.4,19.0,2.0,93003.0,Matthew Potts,rfm
1410370,1410409,97874,Scott Currie,rhb,P,yes,2.0,3.0,6.0,0.0,0.0,66.66,False,,,,,,12.0,,,
1410370,1410409,112996,Josh Hull,lhb,P,DNB,,,,,,,False,,,,,,,,,
1410370,1410409,63097,Graham Clark,rhb,P,yes,53.0,56.0,82.0,2.0,2.0,94.64,False,,,,,,12.0,,,
1410370,1410409,62559,Alex Lees,lhb,C,yes,8.0,10.0,14.0,1.0,0.0,80.0,True,0.0,1.0,12.0,3.1,4.0,1.0,112996.0,Josh Hull,lfm
